,ft_hash,topic,livefyre_id
1477,0967c00-5c7b-11df-bb38-00144feab49a,Gazprom,MDk2N2MwMC01YzdiLTExZGYtYmIzOC0wMDE0NGZlYWI0OWE.
1478,9e2e9fee-5875-11df-9921-00144feab49a,Gazprom,OWUyZTlmZWUtNTg3NS0xMWRmLTk5MjEtMDAxNDRmZWFiNDlh
1479,2341ae46-56d8-11df-aa89-00144feab49a,Gazprom,MjM0MWFlNDYtNTZkOC0xMWRmLWFhODktMDAxNDRmZWFiNDlh
1480,6eb93088-5462-11df-b75d-00144feab49a,Gazprom,NmViOTMwODgtNTQ2Mi0xMWRmLWI3NWQtMDAxNDRmZWFiNDlh
1481,417520d0-53ce-11df-aba0-00144feab49a,Gazprom,NDE3NTIwZDAtNTNjZS0xMWRmLWFiYTAtMDAxNDRmZWFiNDlh
1482,25ff2ea8-53c5-11df-aba0-00144feab49a,Gazprom,MjVmZjJlYTgtNTNjNS0xMWRmLWFiYTAtMDAxNDRmZWFiNDlh
1483,0ebe237a-53b6-11df-aba0-00144feab49a,Gazprom,MGViZTIzN2EtNTNiNi0xMWRmLWFiYTAtMDAxNDRmZWFiNDlh
1484,20d32766-50ca-11df-bc86-00144feab49a,Gazprom,MjBkMzI3NjYtNTBjYS0xMWRmLWJjODYtMDAxNDRmZWFiNDlh
1485,b2f6937a-5229-11df-8b09-00144feab49a,Gazprom,YjJmNjkzN2EtNTIyOS0xMWRmLThiMDktMDAxNDRmZWFiNDlh
1486,009ea0b0-5110-11df-aceb-00144feab49a,Gazprom,MDA5ZWEwYjAtNTExMC0xMWRmLWFjZWItMDAxNDRmZWFiNDlh
1487,36f41472-4d52-11df-baf3-00144feab49a,Gazprom,MzZmNDE0NzItNGQ1Mi0xMWRmLWJhZjMtMDAxNDRmZWFiNDlh
1488,56896dbc-4697-11df-9713-00144feab49a,Gazprom,NTY4OTZkYmMtNDY5Ny0xMWRmLTk3MTMtMDAxNDRmZWFiNDlh
1489,843e3a0e-43bc-11df-b474-00144feab49a,Gazprom,ODQzZTNhMGUtNDNiYy0xMWRmLWI0NzQtMDAxNDRmZWFiNDlh
1490,73e29d4a-41b3-11df-865a-00144feabdc0,Gazprom,NzNlMjlkNGEtNDFiMy0xMWRmLTg2NWEtMDAxNDRmZWFiZGMw
1491,99182afc-3e6c-11df-a706-00144feabdc0,Gazprom,OTkxODJhZmMtM2U2Yy0xMWRmLWE3MDYtMDAxNDRmZWFiZGMw
1492,3761448e-3bdc-11df-9412-00144feabdc0,Gazprom,Mzc2MTQ0OGUtM2JkYy0xMWRmLTk0MTItMDAxNDRmZWFiZGMw
1494,f49df3d6-3866-11df-aabd-00144feabdc0,Gazprom,ZjQ5ZGYzZDYtMzg2Ni0xMWRmLWFhYmQtMDAxNDRmZWFiZGMw
1495,030f6328-3867-11df-aabd-00144feabdc0,Gazprom,MDMwZjYzMjgtMzg2Ny0xMWRmLWFhYmQtMDAxNDRmZWFiZGMw
1497,4d9de22c-3847-11df-8420-00144feabdc0,Gazprom,NGQ5ZGUyMmMtMzg0Ny0xMWRmLTg0MjAtMDAxNDRmZWFiZGMw
1498,177873e8-3729-11df-b542-00144feabdc0,Gazprom,MTc3ODczZTgtMzcyOS0xMWRmLWI1NDItMDAxNDRmZWFiZGMw
1499,538ef21a-36a9-11df-b810-00144feabdc0,Gazprom,NTM4ZWYyMWEtMzZhOS0xMWRmLWI4MTAtMDAxNDRmZWFiZGMw
1500,9c54c536-3697-11df-b810-00144feabdc0,Gazprom,OWM1NGM1MzYtMzY5Ny0xMWRmLWI4MTAtMDAxNDRmZWFiZGMw
1501,4497dab6-35ea-11df-aa43-00144feabdc0,Gazprom,NDQ5N2RhYjYtMzVlYS0xMWRmLWFhNDMtMDAxNDRmZWFiZGMw
1502,7b79e384-35be-11df-963f-00144feabdc0,Gazprom,N2I3OWUzODQtMzViZS0xMWRmLTk2M2YtMDAxNDRmZWFiZGMw
1503,916208fc-31fe-11df-a8d1-00144feabdc0,Gazprom,OTE2MjA4ZmMtMzFmZS0xMWRmLWE4ZDEtMDAxNDRmZWFiZGMw
1504,74ea7aec-3055-11df-bc4a-00144feabdc0,Gazprom,NzRlYTdhZWMtMzA1NS0xMWRmLWJjNGEtMDAxNDRmZWFiZGMw
1505,55a41e54-2e07-11df-b85c-00144feabdc0,Gazprom,NTVhNDFlNTQtMmUwNy0xMWRmLWI4NWMtMDAxNDRmZWFiZGMw
1506,39c9ebf6-2d48-11df-9c5b-00144feabdc0,Gazprom,MzljOWViZjYtMmQ0OC0xMWRmLTljNWItMDAxNDRmZWFiZGMw
1509,678f228-2d3b-11df-9c5b-00144feabdc0,Gazprom,Njc4ZjIyOC0yZDNiLTExZGYtOWM1Yi0wMDE0NGZlYWJkYzA.
1510,2c95bde6-2a07-11df-b940-00144feabdc0,Gazprom,MmM5NWJkZTYtMmEwNy0xMWRmLWI5NDAtMDAxNDRmZWFiZGMw
1511,d8412a-2a11-11df-b940-00144feabdc0,Gazprom,ZDg0MTJhLTJhMTEtMTFkZi1iOTQwLTAwMTQ0ZmVhYmRjMA..
1513,a0290dfa-24a1-11df-8be0-00144feab49a,Gazprom,YTAyOTBkZmEtMjRhMS0xMWRmLThiZTAtMDAxNDRmZWFiNDlh
1514,53068c2c-2254-11df-9a72-00144feab49a,Gazprom,NTMwNjhjMmMtMjI1NC0xMWRmLTlhNzItMDAxNDRmZWFiNDlh
1515,b51016a-217f-11df-830e-00144feab49a,Gazprom,YjUxMDE2YS0yMTdmLTExZGYtODMwZS0wMDE0NGZlYWI0OWE.
1516,19cf7a64-217c-11df-830e-00144feab49a,Gazprom,MTljZjdhNjQtMjE3Yy0xMWRmLTgzMGUtMDAxNDRmZWFiNDlh
1518,2297a2e8-1bf5-11df-a5e1-00144feab49a,Gazprom,MjI5N2EyZTgtMWJmNS0xMWRmLWE1ZTEtMDAxNDRmZWFiNDlh
1519,ab888ca2-1b1e-11df-953f-00144feab49a,Gazprom,YWI4ODhjYTItMWIxZS0xMWRmLTk1M2YtMDAxNDRmZWFiNDlh
1520,a7ebd64c-1805-11df-91d2-00144feab49a,Gazprom,YTdlYmQ2NGMtMTgwNS0xMWRmLTkxZDItMDAxNDRmZWFiNDlh
1521,b3cb59be-17e8-11df-a74d-00144feab49a,Gazprom,YjNjYjU5YmUtMTdlOC0xMWRmLWE3NGQtMDAxNDRmZWFiNDlh
1522,04cd59c0-15a0-11df-ad7e-00144feab49a,Gazprom,MDRjZDU5YzAtMTVhMC0xMWRmLWFkN2UtMDAxNDRmZWFiNDlh
1523,b5f8625c-15a1-11df-ad7e-00144feab49a,Gazprom,YjVmODYyNWMtMTVhMS0xMWRmLWFkN2UtMDAxNDRmZWFiNDlh
1524,30385dc6-15c3-11df-ad7e-00144feab49a,Gazprom,MzAzODVkYzYtMTVjMy0xMWRmLWFkN2UtMDAxNDRmZWFiNDlh
1525,1015c1f0-14dd-11df-8f1d-00144feab49a,Gazprom,MTAxNWMxZjAtMTRkZC0xMWRmLThmMWQtMDAxNDRmZWFiNDlh
1526,414ed56-11b9-11df-9d45-00144feab49a,Gazprom,NDE0ZWQ1Ni0xMWI5LTExZGYtOWQ0NS0wMDE0NGZlYWI0OWE.
1527,5b32636-116f-11df-9195-00144feab49a,Gazprom,NWIzMjYzNi0xMTZmLTExZGYtOTE5NS0wMDE0NGZlYWI0OWE.
1528,fc25639c-1024-11df-841f-00144feab49a,Gazprom,ZmMyNTYzOWMtMTAyNC0xMWRmLTg0MWYtMDAxNDRmZWFiNDlh
1529,dd4572b8-1034-11df-841f-00144feab49a,Gazprom,ZGQ0NTcyYjgtMTAzNC0xMWRmLTg0MWYtMDAxNDRmZWFiNDlh
1530,17b4fd2c-0f1f-11df-8a19-00144feabdc0,Gazprom,MTdiNGZkMmMtMGYxZi0xMWRmLThhMTktMDAxNDRmZWFiZGMw
1532,59a29cb4-0c3e-11df-8b81-00144feabdc0,Gazprom,NTlhMjljYjQtMGMzZS0xMWRmLThiODEtMDAxNDRmZWFiZGMw
1533,a13af4a8-0c35-11df-8b81-00144feabdc0,Gazprom,YTEzYWY0YTgtMGMzNS0xMWRmLThiODEtMDAxNDRmZWFiZGMw
1534,9ad8793a-0b74-11df-8232-00144feabdc0,Gazprom,OWFkODc5M2EtMGI3NC0xMWRmLTgyMzItMDAxNDRmZWFiZGMw
1535,56481974-0778-11df-915f-00144feabdc0,Gazprom,NTY0ODE5NzQtMDc3OC0xMWRmLTkxNWYtMDAxNDRmZWFiZGMw
1536,09db382e-051a-11df-aa2c-00144feabdc0,Gazprom,MDlkYjM4MmUtMDUxYS0xMWRmLWFhMmMtMDAxNDRmZWFiZGMw
1537,98117e06-020d-11df-8b56-00144feabdc0,Gazprom,OTgxMTdlMDYtMDIwZC0xMWRmLThiNTYtMDAxNDRmZWFiZGMw
1538,9a4ec166-0149-11df-8c54-00144feabdc0,Gazprom,OWE0ZWMxNjYtMDE0OS0xMWRmLThjNTQtMDAxNDRmZWFiZGMw
1539,d7116422-fe11-11de-9340-00144feab49a,Gazprom,ZDcxMTY0MjItZmUxMS0xMWRlLTkzNDAtMDAxNDRmZWFiNDlh
1540,a25f81a4-fa2f-11de-beed-00144feab49a,Gazprom,YTI1ZjgxYTQtZmEyZi0xMWRlLWJlZWQtMDAxNDRmZWFiNDlh
1541,36521d32-f895-11de-beb8-00144feab49a,Gazprom,MzY1MjFkMzItZjg5NS0xMWRlLWJlYjgtMDAxNDRmZWFiNDlh
1542,25ead124-f70e-11de-9fb5-00144feab49a,Gazprom,MjVlYWQxMjQtZjcwZS0xMWRlLTlmYjUtMDAxNDRmZWFiNDlh
1543,5ad10aa0-f602-11de-bf49-00144feab49a,Gazprom,NWFkMTBhYTAtZjYwMi0xMWRlLWJmNDktMDAxNDRmZWFiNDlh
1544,785f255a-f4a6-11de-9cba-00144feab49a,Gazprom,Nzg1ZjI1NWEtZjRhNi0xMWRlLTljYmEtMDAxNDRmZWFiNDlh
1545,bb7fa3ae-efca-11de-833d-00144feab49a,Gazprom,YmI3ZmEzYWUtZWZjYS0xMWRlLTgzM2QtMDAxNDRmZWFiNDlh
1546,b38667c-ef1f-11de-86c4-00144feab49a,Gazprom,YjM4NjY3Yy1lZjFmLTExZGUtODZjNC0wMDE0NGZlYWI0OWE.
1547,72096c4a-ef12-11de-92d8-00144feab49a,Gazprom,NzIwOTZjNGEtZWYxMi0xMWRlLTkyZDgtMDAxNDRmZWFiNDlh
1548,38fc5d14-e8d1-11de-a756-00144feab49a,Gazprom,MzhmYzVkMTQtZThkMS0xMWRlLWE3NTYtMDAxNDRmZWFiNDlh
1549,01d6c000-e894-11de-9c1f-00144feab49a,Gazprom,MDFkNmMwMDAtZTg5NC0xMWRlLTljMWYtMDAxNDRmZWFiNDlh
1550,1535ac84-e816-11de-8a02-00144feab49a,Gazprom,MTUzNWFjODQtZTgxNi0xMWRlLThhMDItMDAxNDRmZWFiNDlh
1551,20016a3a-e81c-11de-8a02-00144feab49a,Gazprom,MjAwMTZhM2EtZTgxYy0xMWRlLThhMDItMDAxNDRmZWFiNDlh
1552,5e3037ec-e7f8-11de-8a02-00144feab49a,Gazprom,NWUzMDM3ZWMtZTdmOC0xMWRlLThhMDItMDAxNDRmZWFiNDlh
1553,2276a2b6-e665-11de-bcbe-00144feab49a,Gazprom,MjI3NmEyYjYtZTY2NS0xMWRlLWJjYmUtMDAxNDRmZWFiNDlh
1554,49ba8738-e427-11de-bed0-00144feab49a,Gazprom,NDliYTg3MzgtZTQyNy0xMWRlLWJlZDAtMDAxNDRmZWFiNDlh
1555,8ed04094-e367-11de-8d36-00144feab49a,Gazprom,OGVkMDQwOTQtZTM2Ny0xMWRlLThkMzYtMDAxNDRmZWFiNDlh
1556,13d2ff0a-e29d-11de-b028-00144feab49a,Gazprom,MTNkMmZmMGEtZTI5ZC0xMWRlLWIwMjgtMDAxNDRmZWFiNDlh
1557,0ed7ffb6-e0f2-11de-9f58-00144feab49a,Gazprom,MGVkN2ZmYjYtZTBmMi0xMWRlLTlmNTgtMDAxNDRmZWFiNDlh
1559,831c98da-e059-11de-8494-00144feab49a,Gazprom,ODMxYzk4ZGEtZTA1OS0xMWRlLTg0OTQtMDAxNDRmZWFiNDlh
1560,4d5a930a-de10-11de-b8e2-00144feabdc0,Gazprom,NGQ1YTkzMGEtZGUxMC0xMWRlLWI4ZTItMDAxNDRmZWFiZGMw
1561,f28accd4-dd9b-11de-9f8b-00144feabdc0,Gazprom,ZjI4YWNjZDQtZGQ5Yi0xMWRlLTlmOGItMDAxNDRmZWFiZGMw
1562,3a924714-db3a-11de-9023-00144feabdc0,Gazprom,M2E5MjQ3MTQtZGIzYS0xMWRlLTkwMjMtMDAxNDRmZWFiZGMw
1563,a82a9d4c-db8c-11de-9424-00144feabdc0,Gazprom,YTgyYTlkNGMtZGI4Yy0xMWRlLTk0MjQtMDAxNDRmZWFiZGMw
1564,56a3ae02-d9aa-11de-ad94-00144feabdc0,Gazprom,NTZhM2FlMDItZDlhYS0xMWRlLWFkOTQtMDAxNDRmZWFiZGMw
1565,33a258c0-d88f-11de-b63a-00144feabdc0,Gazprom,MzNhMjU4YzAtZDg4Zi0xMWRlLWI2M2EtMDAxNDRmZWFiZGMw
1566,f997f420-d931-11de-b2d5-00144feabdc0,Gazprom,Zjk5N2Y0MjAtZDkzMS0xMWRlLWIyZDUtMDAxNDRmZWFiZGMw
1567,6779a33a-d789-11de-b578-00144feabdc0,Gazprom,Njc3OWEzM2EtZDc4OS0xMWRlLWI1NzgtMDAxNDRmZWFiZGMw
1568,dc7c186c-d567-11de-81ee-00144feabdc0,Gazprom,ZGM3YzE4NmMtZDU2Ny0xMWRlLTgxZWUtMDAxNDRmZWFiZGMw
1569,219d6ac8-d5c6-11de-b80f-00144feabdc0,Gazprom,MjE5ZDZhYzgtZDVjNi0xMWRlLWI4MGYtMDAxNDRmZWFiZGMw
1570,27a63b0a-d523-11de-8ec4-00144feabdc0,Gazprom,MjdhNjNiMGEtZDUyMy0xMWRlLThlYzQtMDAxNDRmZWFiZGMw
1571,05472a0-d414-11de-990c-00144feabdc0,Gazprom,MDU0NzJhMC1kNDE0LTExZGUtOTkwYy0wMDE0NGZlYWJkYzA.
1573,4f8c0330-d216-11de-a0f0-00144feabdc0,Gazprom,NGY4YzAzMzAtZDIxNi0xMWRlLWEwZjAtMDAxNDRmZWFiZGMw
1574,5ef96a62-cfe9-11de-a36d-00144feabdc0,Gazprom,NWVmOTZhNjItY2ZlOS0xMWRlLWEzNmQtMDAxNDRmZWFiZGMw
1575,f09734fc-cf6e-11de-b876-00144feabdc0,Gazprom,ZjA5NzM0ZmMtY2Y2ZS0xMWRlLWI4NzYtMDAxNDRmZWFiZGMw
1576,1581cd66-cd14-11de-a748-00144feabdc0,Gazprom,MTU4MWNkNjYtY2QxNC0xMWRlLWE3NDgtMDAxNDRmZWFiZGMw
1578,b1e37dca-ca27-11de-a3a3-00144feabdc0,Gazprom,YjFlMzdkY2EtY2EyNy0xMWRlLWEzYTMtMDAxNDRmZWFiZGMw
1579,102d424c-cade-11de-97e0-00144feabdc0,Gazprom,MTAyZDQyNGMtY2FkZS0xMWRlLTk3ZTAtMDAxNDRmZWFiZGMw
1580,5b63b22a-ca3c-11de-a3a3-00144feabdc0,Gazprom,NWI2M2IyMmEtY2EzYy0xMWRlLWEzYTMtMDAxNDRmZWFiZGMw
1581,b93be716-c981-11de-a071-00144feabdc0,Gazprom,YjkzYmU3MTYtYzk4MS0xMWRlLWEwNzEtMDAxNDRmZWFiZGMw
1582,55278a4e-c96f-11de-a071-00144feabdc0,Gazprom,NTUyNzhhNGUtYzk2Zi0xMWRlLWEwNzEtMDAxNDRmZWFiZGMw
1583,3fcd81e6-c8d2-11de-8f9d-00144feabdc0,Gazprom,M2ZjZDgxZTYtYzhkMi0xMWRlLThmOWQtMDAxNDRmZWFiZGMw
1584,a8872830-c711-11de-bb6f-00144feab49a,Gazprom,YTg4NzI4MzAtYzcxMS0xMWRlLWJiNmYtMDAxNDRmZWFiNDlh
1585,a4ccba8e-c707-11de-bb6f-00144feab49a,Gazprom,YTRjY2JhOGUtYzcwNy0xMWRlLWJiNmYtMDAxNDRmZWFiNDlh
1586,dfc87242-c19c-11de-b86b-00144feab49a,Gazprom,ZGZjODcyNDItYzE5Yy0xMWRlLWI4NmItMDAxNDRmZWFiNDlh
1587,8c58f748-be73-11de-b4ab-00144feab49a,Gazprom,OGM1OGY3NDgtYmU3My0xMWRlLWI0YWItMDAxNDRmZWFiNDlh
1588,036282b4-be65-11de-b4ab-00144feab49a,Gazprom,MDM2MjgyYjQtYmU2NS0xMWRlLWI0YWItMDAxNDRmZWFiNDlh
1589,17997642-bd9e-11de-9f6a-00144feab49a,Gazprom,MTc5OTc2NDItYmQ5ZS0xMWRlLTlmNmEtMDAxNDRmZWFiNDlh
1590,b8d3422-bd08-11de-a7ec-00144feab49a,Gazprom,YjhkMzQyMi1iZDA4LTExZGUtYTdlYy0wMDE0NGZlYWI0OWE.
1591,23901aa2-bc0c-11de-9426-00144feab49a,Gazprom,MjM5MDFhYTItYmMwYy0xMWRlLTk0MjYtMDAxNDRmZWFiNDlh
1592,8d5be452-b987-11de-abac-00144feab49a,Gazprom,OGQ1YmU0NTItYjk4Ny0xMWRlLWFiYWMtMDAxNDRmZWFiNDlh
1593,bb5e86a4-b96c-11de-abac-00144feab49a,Gazprom,YmI1ZTg2YTQtYjk2Yy0xMWRlLWFiYWMtMDAxNDRmZWFiNDlh
1594,790fb882-b6c3-11de-8a28-00144feab49a,Gazprom,NzkwZmI4ODItYjZjMy0xMWRlLThhMjgtMDAxNDRmZWFiNDlh
1595,76b7b51e-b4c3-11de-8b17-00144feab49a,Gazprom,NzZiN2I1MWUtYjRjMy0xMWRlLThiMTctMDAxNDRmZWFiNDlh
1596,627f555e-aeea-11de-96d7-00144feabdc0,Gazprom,NjI3ZjU1NWUtYWVlYS0xMWRlLTk2ZDctMDAxNDRmZWFiZGMw
1597,6efad0e2-add7-11de-87e7-00144feabdc0,Gazprom,NmVmYWQwZTItYWRkNy0xMWRlLTg3ZTctMDAxNDRmZWFiZGMw
1598,11e32f72-ac50-11de-a754-00144feabdc0,Gazprom,MTFlMzJmNzItYWM1MC0xMWRlLWE3NTQtMDAxNDRmZWFiZGMw
1599,6ee256bc-a926-11de-9b7f-00144feabdc0,Gazprom,NmVlMjU2YmMtYTkyNi0xMWRlLTliN2YtMDAxNDRmZWFiZGMw
1600,9d9fa846-a931-11de-9b7f-00144feabdc0,Gazprom,OWQ5ZmE4NDYtYTkzMS0xMWRlLTliN2YtMDAxNDRmZWFiZGMw
1601,f04c0740-a6b8-11de-bd14-00144feabdc0,Gazprom,ZjA0YzA3NDAtYTZiOC0xMWRlLWJkMTQtMDAxNDRmZWFiZGMw
1602,0e34aa16-a617-11de-8c92-00144feabdc0,Gazprom,MGUzNGFhMTYtYTYxNy0xMWRlLThjOTItMDAxNDRmZWFiZGMw
1604,46e22892-a109-11de-a88d-00144feabdc0,Gazprom,NDZlMjI4OTItYTEwOS0xMWRlLWE4OGQtMDAxNDRmZWFiZGMw
1605,330893c0-a14e-11de-a88d-00144feabdc0,Gazprom,MzMwODkzYzAtYTE0ZS0xMWRlLWE4OGQtMDAxNDRmZWFiZGMw
1606,b9f89982-a06f-11de-b9ef-00144feabdc0,Gazprom,YjlmODk5ODItYTA2Zi0xMWRlLWI5ZWYtMDAxNDRmZWFiZGMw
1607,57a9049c-97c8-11de-a927-00144feabdc0,Gazprom,NTdhOTA0OWMtOTdjOC0xMWRlLWE5MjctMDAxNDRmZWFiZGMw
1608,d3dd2af4-9730-11de-83c5-00144feabdc0,Gazprom,ZDNkZDJhZjQtOTczMC0xMWRlLTgzYzUtMDAxNDRmZWFiZGMw
1609,fa73847c-9246-11de-b63b-00144feabdc0,Gazprom,ZmE3Mzg0N2MtOTI0Ni0xMWRlLWI2M2ItMDAxNDRmZWFiZGMw
1610,02fd0734-922f-11de-b63b-00144feabdc0,Gazprom,MDJmZDA3MzQtOTIyZi0xMWRlLWI2M2ItMDAxNDRmZWFiZGMw
1612,799a49c-8b59-11de-9f50-00144feabdc0,Gazprom,Nzk5YTQ5Yy04YjU5LTExZGUtOWY1MC0wMDE0NGZlYWJkYzA.
1613,33c7c578-8778-11de-9280-00144feabdc0,Gazprom,MzNjN2M1NzgtODc3OC0xMWRlLTkyODAtMDAxNDRmZWFiZGMw
1614,96a2abbc-837d-11de-a24e-00144feabdc0,Gazprom,OTZhMmFiYmMtODM3ZC0xMWRlLWEyNGUtMDAxNDRmZWFiZGMw
1615,8a2b001e-756d-11de-9ed5-00144feabdc0,Gazprom,OGEyYjAwMWUtNzU2ZC0xMWRlLTllZDUtMDAxNDRmZWFiZGMw
1616,685965c-7500-11de-9ed5-00144feabdc0,Gazprom,Njg1OTY1Yy03NTAwLTExZGUtOWVkNS0wMDE0NGZlYWJkYzA.
1617,9f8ba20e-722c-11de-ba94-00144feabdc0,Gazprom,OWY4YmEyMGUtNzIyYy0xMWRlLWJhOTQtMDAxNDRmZWFiZGMw
1619,b3a18034-6f0b-11de-9109-00144feabdc0,Gazprom,YjNhMTgwMzQtNmYwYi0xMWRlLTkxMDktMDAxNDRmZWFiZGMw
1620,b5b691f2-6f1f-11de-9109-00144feabdc0,Gazprom,YjViNjkxZjItNmYxZi0xMWRlLTkxMDktMDAxNDRmZWFiZGMw
1622,65987370-6d85-11de-8b19-00144feabdc0,Gazprom,NjU5ODczNzAtNmQ4NS0xMWRlLThiMTktMDAxNDRmZWFiZGMw
1623,222bbc3e-6c16-11de-9320-00144feabdc0,Gazprom,MjIyYmJjM2UtNmMxNi0xMWRlLTkzMjAtMDAxNDRmZWFiZGMw
1624,713ed4c0-666a-11de-a034-00144feabdc0,Gazprom,NzEzZWQ0YzAtNjY2YS0xMWRlLWEwMzQtMDAxNDRmZWFiZGMw
1625,a04554d8-65a7-11de-8e34-00144feabdc0,Gazprom,YTA0NTU0ZDgtNjVhNy0xMWRlLThlMzQtMDAxNDRmZWFiZGMw
1626,bcebc810-659d-11de-8e34-00144feabdc0,Gazprom,YmNlYmM4MTAtNjU5ZC0xMWRlLThlMzQtMDAxNDRmZWFiZGMw
1627,f351a17a-64d2-11de-a13f-00144feabdc0,Gazprom,ZjM1MWExN2EtNjRkMi0xMWRlLWExM2YtMDAxNDRmZWFiZGMw
1628,3b5e2ad4-6487-11de-a13f-00144feabdc0,Gazprom,M2I1ZTJhZDQtNjQ4Ny0xMWRlLWExM2YtMDAxNDRmZWFiZGMw
1629,630cc638-6411-11de-a818-00144feabdc0,Gazprom,NjMwY2M2MzgtNjQxMS0xMWRlLWE4MTgtMDAxNDRmZWFiZGMw
1630,67092e6-621f-11de-b1c9-00144feabdc0,Gazprom,NjcwOTJlNi02MjFmLTExZGUtYjFjOS0wMDE0NGZlYWJkYzA.
1631,36a9e292-6187-11de-9e03-00144feabdc0,Gazprom,MzZhOWUyOTItNjE4Ny0xMWRlLTllMDMtMDAxNDRmZWFiZGMw
1632,ac22640e-601f-11de-a09b-00144feabdc0,Gazprom,YWMyMjY0MGUtNjAxZi0xMWRlLWEwOWItMDAxNDRmZWFiZGMw
1633,d1350184-5cdc-11de-9d42-00144feabdc0,Gazprom,ZDEzNTAxODQtNWNkYy0xMWRlLTlkNDItMDAxNDRmZWFiZGMw
1634,49b1770-5c39-11de-aea3-00144feabdc0,Gazprom,NDliMTc3MC01YzM5LTExZGUtYWVhMy0wMDE0NGZlYWJkYzA.
1635,085dfda-5c1d-11de-aea3-00144feabdc0,Gazprom,MDg1ZGZkYS01YzFkLTExZGUtYWVhMy0wMDE0NGZlYWJkYzA.
1636,63fd194e-5b6a-11de-be3f-00144feabdc0,Gazprom,NjNmZDE5NGUtNWI2YS0xMWRlLWJlM2YtMDAxNDRmZWFiZGMw
1637,a671c626-5b65-11de-be3f-00144feabdc0,Gazprom,YTY3MWM2MjYtNWI2NS0xMWRlLWJlM2YtMDAxNDRmZWFiZGMw
1638,f325daac-5b6f-11de-be3f-00144feabdc0,Gazprom,ZjMyNWRhYWMtNWI2Zi0xMWRlLWJlM2YtMDAxNDRmZWFiZGMw
1639,8962e9ce-5ab7-11de-8c14-00144feabdc0,Gazprom,ODk2MmU5Y2UtNWFiNy0xMWRlLThjMTQtMDAxNDRmZWFiZGMw
1640,6a8afb68-5a7b-11de-8c14-00144feabdc0,Gazprom,NmE4YWZiNjgtNWE3Yi0xMWRlLThjMTQtMDAxNDRmZWFiZGMw
1641,b7588dfe-56af-11de-9a1c-00144feabdc0,Gazprom,Yjc1ODhkZmUtNTZhZi0xMWRlLTlhMWMtMDAxNDRmZWFiZGMw
1642,7d8b6f48-5663-11de-9a1c-00144feabdc0,Gazprom,N2Q4YjZmNDgtNTY2My0xMWRlLTlhMWMtMDAxNDRmZWFiZGMw
1644,61fe35d6-55ea-11de-ab7e-00144feabdc0,Gazprom,NjFmZTM1ZDYtNTVlYS0xMWRlLWFiN2UtMDAxNDRmZWFiZGMw
1645,7b125b3e-553a-11de-b5d4-00144feabdc0,Gazprom,N2IxMjViM2UtNTUzYS0xMWRlLWI1ZDQtMDAxNDRmZWFiZGMw
1646,faa018a6-5381-11de-be08-00144feabdc0,Gazprom,ZmFhMDE4YTYtNTM4MS0xMWRlLWJlMDgtMDAxNDRmZWFiZGMw
1647,92b65268-4fe0-11de-a692-00144feabdc0,Gazprom,OTJiNjUyNjgtNGZlMC0xMWRlLWE2OTItMDAxNDRmZWFiZGMw
1648,dfa6269e-5066-11de-9530-00144feabdc0,Gazprom,ZGZhNjI2OWUtNTA2Ni0xMWRlLTk1MzAtMDAxNDRmZWFiZGMw
1649,78c16a1e-4dc9-11de-a0a1-00144feabdc0,Gazprom,NzhjMTZhMWUtNGRjOS0xMWRlLWEwYTEtMDAxNDRmZWFiZGMw
1650,66c276da-4c7c-11de-a6c5-00144feabdc0,Gazprom,NjZjMjc2ZGEtNGM3Yy0xMWRlLWE2YzUtMDAxNDRmZWFiZGMw
1651,160652db-b5be-3957-8e0b-854ea72e7fa7,Gazprom,MTYwNjUyZGItYjViZS0zOTU3LThlMGItODU0ZWE3MmU3ZmE3
1653,535edc6-488f-11de-8870-00144feabdc0,Gazprom,NTM1ZWRjNi00ODhmLTExZGUtODg3MC0wMDE0NGZlYWJkYzA.
1655,34e757b2-48c5-11de-8870-00144feabdc0,Gazprom,MzRlNzU3YjItNDhjNS0xMWRlLTg4NzAtMDAxNDRmZWFiZGMw
1656,28e2e490-48c5-11de-8870-00144feabdc0,Gazprom,MjhlMmU0OTAtNDhjNS0xMWRlLTg4NzAtMDAxNDRmZWFiZGMw
1660,00eb18dc-4324-11de-b793-00144feabdc0,Gazprom,MDBlYjE4ZGMtNDMyNC0xMWRlLWI3OTMtMDAxNDRmZWFiZGMw
1661,afdd90d6-41a3-11de-bdb7-00144feabdc0,Gazprom,YWZkZDkwZDYtNDFhMy0xMWRlLWJkYjctMDAxNDRmZWFiZGMw
1662,ba33204-3b5d-11de-ba91-00144feabdc0,Gazprom,YmEzMzIwNC0zYjVkLTExZGUtYmE5MS0wMDE0NGZlYWJkYzA.
1663,227da1ca-3a2a-11de-8a2d-00144feabdc0,Gazprom,MjI3ZGExY2EtM2EyYS0xMWRlLThhMmQtMDAxNDRmZWFiZGMw
1664,344b98e2-34c8-11de-940a-00144feabdc0,Gazprom,MzQ0Yjk4ZTItMzRjOC0xMWRlLTk0MGEtMDAxNDRmZWFiZGMw
1665,a7509a06-3359-11de-8f1b-00144feabdc0,Gazprom,YTc1MDlhMDYtMzM1OS0xMWRlLThmMWItMDAxNDRmZWFiZGMw
